index,Age,Workclass,Final weight,Education,Marital-status,Occupation,Relationship,Sex,Capital-gain,Capital-loss,Hours per week,Native country,Income
26479,33, Self-emp-not-inc,176185, HS-grad, Married-civ-spouse, Craft-repair, Husband, Male,0,0,40, United-States, <=50K
16938,40, Local-gov,163725, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Male,7688,0,40, United-States, >50K
14368,48, Self-emp-inc,56975, HS-grad, Divorced, Sales, Unmarried, Female,0,0,84, ?, <=50K
40177,39, Private,497788, Assoc-acdm, Married-civ-spouse, Sales, Husband, Male,0,0,50, United-States, >50K.
5663,53, Local-gov,228723, HS-grad, Divorced, Craft-repair, Not-in-family, Male,0,0,40, ?, >50K
22252,45, Local-gov,160173, Masters, Married-civ-spouse, Exec-managerial, Husband, Male,7688,0,50, United-States, >50K
9099,21, Private,109952, 10th, Married-civ-spouse, Machine-op-inspct, Husband, Male,0,0,50, United-States, <=50K
29396,22, Private,189277, HS-grad, Never-married, Machine-op-inspct, Unmarried, Female,0,0,40, United-States, <=50K
37885,19, Self-emp-not-inc,209826, Some-college, Never-married, Farming-fishing, Own-child, Female,0,0,32, United-States, <=50K.
39083,31, State-gov,203488, Some-college, Never-married, Handlers-cleaners, Not-in-family, Male,0,0,40, United-States, <=50K.
42133,49, Private,142287, Some-college, Divorced, Handlers-cleaners, Own-child, Male,0,0,40, United-States, <=50K.
41011,43, State-gov,185619, Masters, Married-civ-spouse, Prof-specialty, Husband, Male,0,0,35, United-States, >50K.
11809,45, Private,331643, Some-college, Married-civ-spouse, Craft-repair, Husband, Male,0,0,40, United-States, >50K
39068,35, Self-emp-not-inc,127493, 10th, Married-civ-spouse, Other-service, Wife, Female,0,0,2, United-States, <=50K.
47729,22, Private,195532, Bachelors, Never-married, Other-service, Not-in-family, Female,0,0,20, United-States, <=50K.
26733,24, Local-gov,84257, Bachelors, Never-married, Prof-specialty, Not-in-family, Male,0,0,50, United-States, <=50K
8778,33, Private,394447, Masters, Married-civ-spouse, Prof-specialty, Husband, Male,0,0,33, United-States, >50K
1955,40, Private,201495, 11th, Never-married, Transport-moving, Own-child, Male,0,0,35, United-States, <=50K
26805,37, Private,187346, 5th-6th, Never-married, Adm-clerical, Other-relative, Female,0,0,40, Mexico, <=50K
43574,46, Private,191389, 5th-6th, Married-civ-spouse, Adm-clerical, Wife, Female,0,0,40, Italy, <=50K.
41418,46, Private,91608, Prof-school, Married-civ-spouse, Craft-repair, Husband, Male,0,0,40, United-States, <=50K.
47108,32, State-gov,246282, Doctorate, Married-civ-spouse, Prof-specialty, Husband, Male,2961,0,99, ?, <=50K.
46557,51, Private,54465, Assoc-voc, Divorced, Prof-specialty, Not-in-family, Female,0,0,48, United-States, <=50K.
2727,32, Private,185410, HS-grad, Never-married, Adm-clerical, Not-in-family, Female,0,0,40, United-States, <=50K
6913,46, Local-gov,327886, Assoc-acdm, Married-civ-spouse, Adm-clerical, Husband, Male,0,0,40, United-States, <=50K
17253,24, Private,281403, HS-grad, Never-married, Farming-fishing, Own-child, Male,0,0,98, United-States, <=50K
47785,17, Private,94774, 10th, Never-married, Other-service, Own-child, Female,0,0,10, United-States, <=50K.
44377,42, Self-emp-not-inc,177937, Masters, Never-married, Prof-specialty, Not-in-family, Male,0,0,45, United-States, <=50K.
20948,52, Self-emp-not-inc,189216, HS-grad, Divorced, Transport-moving, Not-in-family, Male,0,0,65, United-States, <=50K
30296,22, Private,48988, Some-college, Never-married, Transport-moving, Not-in-family, Male,0,0,40, United-States, <=50K
46965,29, Private,197382, 11th, Never-married, Craft-repair, Not-in-family, Male,0,0,45, United-States, <=50K.
3182,29, Private,100219, Assoc-acdm, Never-married, Machine-op-inspct, Unmarried, Male,0,0,45, United-States, <=50K
18535,31, Private,226696, HS-grad, Never-married, Craft-repair, Not-in-family, Male,0,0,50, United-States, >50K
16093,59, Local-gov,102442, Bachelors, Married-civ-spouse, Prof-specialty, Wife, Female,0,0,45, United-States, >50K
2412,33, Private,86143, Some-college, Never-married, Exec-managerial, Own-child, Male,0,0,40, Philippines, <=50K
20941,19, ?,140242, Some-college, Never-married, ?, Own-child, Female,0,0,20, United-States, <=50K
10199,45, Private,255014, Some-college, Married-civ-spouse, Craft-repair, Husband, Male,0,0,55, United-States, >50K
19722,38, Local-gov,86643, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Male,0,0,45, United-States, >50K
14212,18, Private,126142, 10th, Never-married, Craft-repair, Own-child, Male,0,0,30, United-States, <=50K
45582,31, Private,32289, HS-grad, Never-married, Tech-support, Not-in-family, Female,0,0,40, United-States, <=50K.
3173,27, Private,19395, Some-college, Married-civ-spouse, Handlers-cleaners, Wife, Female,0,0,35, United-States, <=50K
25100,48, Private,209182, Preschool, Separated, Other-service, Unmarried, Female,0,0,40, El-Salvador, <=50K
26648,31, Private,253354, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Male,0,0,50, United-States, <=50K
3807,23, Private,194096, Bachelors, Never-married, Exec-managerial, Own-child, Female,0,0,40, United-States, <=50K
20791,29, Private,331875, 12th, Never-married, Handlers-cleaners, Not-in-family, Male,0,0,40, Dominican-Republic, <=50K
11041,39, State-gov,239409, HS-grad, Married-civ-spouse, Protective-serv, Husband, Male,0,0,50, United-States, <=50K
38085,62, State-gov,213700, Doctorate, Divorced, Prof-specialty, Not-in-family, Male,0,0,50, United-States, <=50K.
42111,55, Private,134789, HS-grad, Divorced, Craft-repair, Not-in-family, Female,0,0,20, United-States, <=50K.
15833,23, Private,276568, Some-college, Never-married, Sales, Own-child, Female,0,0,40, United-States, <=50K
15012,70, ?,336007, 5th-6th, Married-civ-spouse, ?, Husband, Male,0,0,20, United-States, <=50K
25191,39, Private,193689, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Male,0,0,40, United-States, <=50K
33109,35, Private,106448, Assoc-voc, Married-civ-spouse, Other-service, Husband, Male,0,0,40, United-States, <=50K.
38608,31, Private,373903, Bachelors, Married-civ-spouse, Adm-clerical, Husband, Male,0,0,40, United-States, >50K.
48826,64, Self-emp-not-inc,136405, HS-grad, Widowed, Farming-fishing, Not-in-family, Male,0,0,32, United-States, <=50K.
34422,20, Private,88676, HS-grad, Never-married, Handlers-cleaners, Own-child, Male,0,0,40, United-States, <=50K.
24149,21, ?,140012, Some-college, Never-married, ?, Own-child, Male,0,0,20, United-States, <=50K
39426,39, Self-emp-not-inc,339029, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Male,0,0,50, United-States, <=50K.
22118,23, Private,204641, 10th, Never-married, Handlers-cleaners, Unmarried, Male,0,0,50, United-States, <=50K
16400,41, Federal-gov,197069, Some-college, Married-spouse-absent, Adm-clerical, Not-in-family, Male,4650,0,40, United-States, <=50K
5022,42, Private,108506, HS-grad, Married-civ-spouse, Transport-moving, Husband, Male,0,0,60, United-States, <=50K
8863,30, Private,242460, HS-grad, Separated, Craft-repair, Not-in-family, Male,0,0,50, United-States, <=50K
606,51, Private,410114, Masters, Married-civ-spouse, Craft-repair, Husband, Male,0,0,40, United-States, >50K
14870,70, ?,147558, Bachelors, Divorced, ?, Not-in-family, Female,0,0,7, United-States, <=50K
44827,28, Private,179191, HS-grad, Married-civ-spouse, Craft-repair, Husband, Male,0,0,35, United-States, <=50K.
20658,36, Private,218948, 9th, Separated, Other-service, Unmarried, Female,0,0,40, ?, <=50K
46231,60, Private,154589, HS-grad, Married-civ-spouse, Craft-repair, Husband, Male,3103,0,35, United-States, >50K.
11080,49, Private,148549, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Male,0,1902,50, United-States, >50K
44416,38, Private,180288, Some-college, Married-civ-spouse, Sales, Husband, Male,0,1977,60, United-States, >50K.
24231,22, Private,362623, HS-grad, Never-married, Handlers-cleaners, Own-child, Male,0,0,40, United-States, <=50K
8743,37, State-gov,210452, Masters, Married-civ-spouse, Exec-managerial, Husband, Male,0,0,38, United-States, <=50K
27548,19, Private,97261, 12th, Never-married, Handlers-cleaners, Not-in-family, Male,0,0,40, United-States, <=50K
856,34, Local-gov,166545, HS-grad, Never-married, Adm-clerical, Own-child, Female,0,0,40, United-States, <=50K
1926,30, Private,204374, Bachelors, Never-married, Sales, Not-in-family, Male,0,1741,48, United-States, <=50K
14581,31, Private,228873, HS-grad, Married-civ-spouse, Craft-repair, Husband, Male,0,0,40, United-States, <=50K
30468,38, ?,365465, Assoc-voc, Never-married, ?, Own-child, Male,0,0,15, United-States, <=50K
26000,19, Private,236570, HS-grad, Never-married, Adm-clerical, Own-child, Female,0,0,16, United-States, <=50K
8785,24, Private,32732, HS-grad, Married-civ-spouse, Craft-repair, Husband, Male,0,0,50, United-States, <=50K
19152,58, Private,114495, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Male,0,0,40, United-States, <=50K
23188,30, Private,29235, Some-college, Never-married, Adm-clerical, Other-relative, Female,0,0,20, United-States, <=50K
37210,48, Private,352614, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Male,7688,0,40, ?, >50K.
9402,25, Private,486332, HS-grad, Divorced, Other-service, Not-in-family, Male,0,0,40, Mexico, <=50K
17017,36, Private,143486, Bachelors, Married-civ-spouse, Sales, Husband, Male,0,0,40, United-States, >50K
44,25, Private,289980, HS-grad, Never-married, Handlers-cleaners, Not-in-family, Male,0,0,35, United-States, <=50K
2812,40, Private,105936, HS-grad, Married-civ-spouse, Sales, Wife, Female,5013,0,20, United-States, <=50K
42623,26, Private,102476, Bachelors, Married-civ-spouse, Tech-support, Husband, Male,0,0,40, United-States, >50K.
42268,20, Private,152189, HS-grad, Never-married, Craft-repair, Own-child, Male,0,0,40, United-States, <=50K.
23566,19, Private,101549, Some-college, Never-married, Other-service, Own-child, Male,0,0,15, United-States, <=50K
34522,36, Private,141584, Some-college, Married-civ-spouse, Prof-specialty, Husband, Male,0,0,50, United-States, >50K.
28970,33, Private,181372, Masters, Married-civ-spouse, Exec-managerial, Wife, Female,0,0,50, United-States, >50K
11861,45, State-gov,305739, Some-college, Divorced, Adm-clerical, Not-in-family, Female,0,0,40, United-States, <=50K
33705,44, State-gov,204361, Masters, Never-married, Exec-managerial, Not-in-family, Female,0,0,40, United-States, <=50K.
14628,31, State-gov,176998, Some-college, Married-civ-spouse, Craft-repair, Husband, Male,0,0,35, United-States, >50K
20484,58, Self-emp-not-inc,450544, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Male,0,0,40, United-States, >50K
38365,47, Self-emp-not-inc,294671, HS-grad, Married-civ-spouse, Sales, Husband, Male,0,0,55, United-States, >50K.
4604,26, Private,171114, Assoc-voc, Separated, Adm-clerical, Unmarried, Female,0,0,35, United-States, <=50K
5816,34, Private,178951, HS-grad, Married-civ-spouse, Sales, Husband, Male,0,0,45, United-States, <=50K
19729,40, Federal-gov,199303, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, Male,0,0,40, United-States, >50K
41997,63, Private,181153, HS-grad, Married-civ-spouse, Sales, Husband, Male,0,0,50, ?, >50K.
13170,54, Self-emp-not-inc,71344, Masters, Divorced, Prof-specialty, Not-in-family, Male,0,0,50, United-States, >50K
15492,44, Self-emp-not-inc,38876, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Male,0,0,40, United-States, <=50K
35302,20, Private,258730, HS-grad, Never-married, Priv-house-serv, Own-child, Female,0,0,40, United-States, <=50K.
34951,22, Private,227943, Some-college, Never-married, Protective-serv, Own-child, Male,0,0,40, United-States, <=50K.
6435,40, Private,205175, HS-grad, Widowed, Machine-op-inspct, Unmarried, Female,0,0,37, United-States, <=50K
46008,37, Private,454024, HS-grad, Married-civ-spouse, Other-service, Other-relative, Female,0,0,35, United-States, <=50K.
34803,22, Private,216129, Some-college, Never-married, Tech-support, Own-child, Male,0,0,40, United-States, <=50K.
19742,40, Private,233320, 7th-8th, Separated, Other-service, Not-in-family, Female,0,0,25, United-States, <=50K
30180,37, Private,89718, Some-college, Married-civ-spouse, Transport-moving, Husband, Male,0,0,45, United-States, <=50K
30014,47, Federal-gov,142581, Some-college, Married-civ-spouse, Adm-clerical, Husband, Male,0,0,40, United-States, >50K
24776,32, Private,356689, HS-grad, Divorced, Adm-clerical, Unmarried, Male,3887,0,40, United-States, <=50K
14405,52, Private,31533, HS-grad, Divorced, Other-service, Not-in-family, Male,0,0,40, United-States, <=50K
43102,60, Private,304074, Some-college, Widowed, Transport-moving, Not-in-family, Male,0,0,28, United-States, <=50K.
37670,22, ?,190290, Some-college, Never-married, ?, Own-child, Male,0,0,65, United-States, <=50K.
2051,53, Private,302868, Bachelors, Married-civ-spouse, Sales, Husband, Male,0,0,50, United-States, >50K
1025,56, Private,169133, HS-grad, Married-civ-spouse, Other-service, Husband, Male,0,0,50, Yugoslavia, <=50K
28735,62, Private,155256, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Male,0,0,45, United-States, >50K
3073,27, Private,229803, HS-grad, Never-married, Craft-repair, Own-child, Male,0,0,40, United-States, <=50K
9467,27, Private,37599, Some-college, Never-married, Other-service, Not-in-family, Male,0,0,24, United-States, <=50K
19481,23, Private,184271, Bachelors, Never-married, Prof-specialty, Not-in-family, Female,0,0,36, United-States, <=50K
33883,62, Local-gov,106069, 7th-8th, Married-civ-spouse, Craft-repair, Husband, Male,0,0,40, United-States, <=50K.
39027,38, Private,314007, Some-college, Married-civ-spouse, Transport-moving, Husband, Male,5178,0,40, United-States, >50K.
6881,52, State-gov,303462, Some-college, Separated, Protective-serv, Unmarried, Male,0,0,40, United-States, <=50K
40852,19, ?,168471, Some-college, Never-married, ?, Own-child, Male,0,0,15, United-States, <=50K.
7884,43, Private,200835, HS-grad, Married-civ-spouse, Craft-repair, Husband, Male,0,0,40, United-States, <=50K
30095,41, Private,168293, Masters, Divorced, Exec-managerial, Unmarried, Female,0,0,45, United-States, <=50K
535,39, Local-gov,207853, 12th, Married-civ-spouse, Tech-support, Husband, Male,0,0,50, United-States, <=50K
48815,39, Private,229647, Bachelors, Never-married, Tech-support, Not-in-family, Female,0,1669,40, United-States, <=50K.
18648,31, Private,84130, Some-college, Married-civ-spouse, Adm-clerical, Husband, Male,0,0,50, United-States, >50K
17616,27, Local-gov,206125, 10th, Married-civ-spouse, Craft-repair, Husband, Male,0,0,60, United-States, <=50K
10053,43, Self-emp-not-inc,225165, 11th, Married-civ-spouse, Craft-repair, Husband, Male,0,0,55, United-States, <=50K
8823,32, Private,459007, HS-grad, Married-civ-spouse, Protective-serv, Husband, Male,0,0,90, United-States, <=50K
3796,65, Private,169047, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Male,0,0,10, United-States, <=50K
10244,20, Private,238685, Some-college, Never-married, Sales, Not-in-family, Female,0,0,30, United-States, <=50K
3926,52, Private,326156, Some-college, Divorced, Prof-specialty, Not-in-family, Male,0,0,40, United-States, >50K
5597,26, Private,262617, HS-grad, Never-married, Craft-repair, Other-relative, Male,2597,0,40, United-States, <=50K
1573,19, Private,124265, Some-college, Never-married, Handlers-cleaners, Own-child, Male,0,0,40, United-States, <=50K
12339,20, Local-gov,271354, HS-grad, Never-married, Adm-clerical, Own-child, Male,0,0,40, United-States, <=50K
7343,52, Private,181677, 10th, Married-civ-spouse, Transport-moving, Husband, Male,0,0,30, United-States, >50K
24195,29, ?,188675, Some-college, Divorced, ?, Own-child, Male,0,0,40, United-States, <=50K
14142,38, Local-gov,201410, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Male,0,0,40, United-States, >50K
39662,52, Private,257756, Assoc-voc, Divorced, Adm-clerical, Not-in-family, Female,0,0,40, Germany, <=50K.
17899,39, Local-gov,163278, Some-college, Never-married, Adm-clerical, Not-in-family, Female,2202,0,44, United-States, <=50K
31412,47, Private,177087, Some-college, Separated, Adm-clerical, Unmarried, Female,0,0,50, United-States, >50K
45744,21, Private,321369, 10th, Never-married, Craft-repair, Own-child, Male,0,0,40, United-States, <=50K.
14570,61, Self-emp-not-inc,219183, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Male,0,0,50, United-States, >50K
48663,34, Local-gov,207668, Masters, Married-civ-spouse, Prof-specialty, Husband, Male,0,0,41, United-States, >50K.
10296,42, Private,340234, HS-grad, Married-civ-spouse, Tech-support, Husband, Male,15024,0,40, United-States, >50K
